24.500000 	 -2.998700 	 -0.652455 	 
24.600000 	 -2.260300 	 -0.706714 	 
24.700001 	 -2.434500 	 -0.779718 	 
24.799999 	 -2.538900 	 -0.843601 	 
24.900000 	 -1.798100 	 -0.897162 	 
25.000000 	 -0.296400 	 -0.933051 	 
25.100000 	 -0.381210 	 -0.962864 	 
25.200001 	 2.489100 	 -0.958094 	 
25.299999 	 1.265500 	 -0.957281 	 
25.400000 	 1.726000 	 -0.937870 	 
25.500000 	 1.562000 	 -0.939959 	 
25.600000 	 2.177500 	 -0.904038 	 
25.700001 	 1.757800 	 -0.904391 	 
25.799999 	 4.366800 	 -0.849774 	 
25.900000 	 2.438900 	 -0.813647 	 
26.000000 	 3.426800 	 -0.760616 	 
26.100000 	 3.461700 	 -0.710465 	 
26.200001 	 5.973900 	 -0.626907 	 
26.299999 	 5.484900 	 -0.530160 	 
26.400000 	 4.517600 	 -0.429839 	 
26.500000 	 4.864200 	 -0.343214 	 
26.600000 	 5.376500 	 -0.249097 	 
26.700001 	 4.497100 	 -0.176951 	 
26.799999 	 4.203600 	 -0.086268 	 
26.900000 	 5.755200 	 0.015004 	 
27.000000 	 5.261200 	 0.109514 	 
27.100000 	 5.065600 	 0.223564 	 
27.200001 	 5.652400 	 0.322575 	 
27.299999 	 3.045200 	 0.404405 	 
27.400000 	 4.425700 	 0.510389 	 
27.500000 	 4.655800 	 0.606963 	 
27.600000 	 4.584100 	 0.705168 	 
27.700001 	 2.878200 	 0.757193 	 
27.799999 	 2.190500 	 0.825430 	 
27.900000 	 2.569600 	 0.885009 	 
28.000000 	 0.588540 	 0.916751 	 
28.100000 	 -1.431100 	 0.922631 	 
28.200001 	 0.795160 	 0.975676 	 
28.299999 	 -0.538330 	 1.003097 	 
28.400000 	 -0.909520 	 1.032678 	 
28.500000 	 -1.296100 	 1.037605 	 
28.600000 	 -1.426700 	 1.027122 	 
28.700001 	 -1.578500 	 1.015803 	 
28.799999 	 -3.537400 	 0.993723 	 
28.900000 	 -3.253900 	 0.940387 	 
29.000000 	 -4.216000 	 0.896826 	 
29.100000 	 -3.590600 	 0.834234 	 
29.200001 	 -5.064900 	 0.766343 	 
29.299999 	 -5.393400 	 0.680731 	 
29.400000 	 -4.967500 	 0.597014 	 
29.500000 	 -4.693400 	 0.486761 	 
29.600000 	 -5.802100 	 0.393269 	 
29.700001 	 -5.118000 	 0.311203 	 
29.799999 	 -5.471100 	 0.203070 	 
29.900000 	 -4.251400 	 0.120354 	 
30.000000 	 -4.278300 	 0.035968 	 
30.100000 	 -3.594600 	 -0.044834 	 
30.200001 	 -6.298000 	 -0.154447 	 
30.299999 	 -5.916200 	 -0.267006 	 
30.400000 	 -2.286300 	 -0.348507 	 
30.500000 	 -4.598000 	 -0.433240 	 
30.600000 	 -3.551500 	 -0.525598 	 
30.700001 	 -2.654000 	 -0.591027 	 
30.799999 	 -2.971600 	 -0.658375 	 
30.900000 	 -3.955900 	 -0.710533 	 
31.000000 	 -2.091200 	 -0.775252 	 
31.100000 	 -2.045300 	 -0.843604 	 
31.200001 	 0.880040 	 -0.871106 	 
31.299999 	 1.060700 	 -0.893263 	 
31.400000 	 0.260180 	 -0.918419 	 
31.500000 	 -0.185890 	 -0.950950 	 
31.600000 	 1.018100 	 -0.967629 	 
31.700001 	 1.641300 	 -0.968820 	 
31.799999 	 0.792500 	 -0.970457 	 
31.900000 	 3.258500 	 -0.927781 	 
32.000000 	 2.586000 	 -0.908097 	 
32.099998 	 1.740300 	 -0.871679 	 
32.200001 	 2.532500 	 -0.830396 	 
32.299999 	 4.984300 	 -0.754892 	 
32.400002 	 4.082700 	 -0.699539 	 
32.500000 	 5.866900 	 -0.603575 	 
32.599998 	 4.171200 	 -0.531112 	 
32.700001 	 4.880500 	 -0.454357 	 
32.799999 	 2.820400 	 -0.400142 	 
32.900002 	 5.251300 	 -0.301473 	 
33.000000 	 3.281700 	 -0.227703 	 
33.099998 	 3.913400 	 -0.137066 	 
33.200001 	 5.246100 	 -0.025398 	 
33.299999 	 6.405900 	 0.078970 	 
33.400002 	 4.421000 	 0.168439 	 
33.500000 	 4.353800 	 0.252924 	 
33.599998 	 5.288100 	 0.362282 	 
33.700001 	 3.944200 	 0.440687 	 
33.799999 	 3.335400 	 0.534360 	 
33.900002 	 2.905500 	 0.607278 	 
34.000000 	 1.935200 	 0.668050 	 
34.099998 	 2.664700 	 0.754806 	 
34.200001 	 1.498200 	 0.802145 	 
34.299999 	 1.391000 	 0.836888 	 
34.400002 	 2.340500 	 0.881343 	 
34.500000 	 -0.584690 	 0.905484 	 
34.599998 	 -0.767400 	 0.920413 	 
34.700001 	 -0.272310 	 0.942035 	 
34.799999 	 -0.782430 	 0.959599 	 
34.900002 	 -1.428200 	 0.963298 	 
35.000000 	 -0.358660 	 0.962676 	 
35.099998 	 -3.522500 	 0.931263 	 
35.200001 	 -3.232200 	 0.874050 	 
35.299999 	 -3.976500 	 0.821630 	 
35.400002 	 -4.550900 	 0.758861 	 
35.500000 	 -4.428100 	 0.698960 	 
35.599998 	 -2.427000 	 0.652915 	 
35.700001 	 -5.308500 	 0.582252 	 
35.799999 	 -4.304400 	 0.495540 	 
35.900002 	 -6.140200 	 0.409749 	 
36.000000 	 -5.826900 	 0.317212 	 
36.099998 	 -4.102300 	 0.241572 	 
36.200001 	 -5.542500 	 0.126408 	 
36.299999 	 -5.246900 	 0.019090 	 
36.400002 	 -5.402200 	 -0.080108 	 
36.500000 	 -3.536500 	 -0.164115 	 
36.599998 	 -6.227300 	 -0.280153 	 
36.700001 	 -3.982500 	 -0.364949 	 
36.799999 	 -4.584500 	 -0.452830 	 
36.900002 	 -3.095000 	 -0.541332 	 
37.000000 	 -4.845900 	 -0.642403 	 
37.099998 	 -1.021800 	 -0.703277 	 
37.200001 	 -2.802500 	 -0.787826 	 
37.299999 	 0.096356 	 -0.817315 	 
37.400002 	 -2.145500 	 -0.883026 	 
37.500000 	 -1.938400 	 -0.948969 	 
37.599998 	 -0.193530 	 -0.996745 	 
37.700001 	 -0.998040 	 -1.035507 	 
37.799999 	 0.806130 	 -1.049351 	 
37.900002 	 1.439800 	 -1.060649 	 
38.000000 	 1.905400 	 -1.047480 	 
38.099998 	 2.050600 	 -1.012663 	 
38.200001 	 2.357100 	 -0.997044 	 
38.299999 	 2.070500 	 -0.970956 	 
38.400002 	 2.562200 	 -0.936238 	 
38.500000 	 5.209100 	 -0.871186 	 
38.599998 	 1.809700 	 -0.838822 	 
38.700001 	 3.226600 	 -0.790771 	 
38.799999 	 4.766800 	 -0.707729 	 
38.900002 	 5.109400 	 -0.624097 	 
39.000000 	 4.316200 	 -0.538774 	 
39.099998 	 5.212300 	 -0.450746 	 
39.200001 	 4.707700 	 -0.353020 	 
39.299999 	 5.924500 	 -0.239841 	 
39.400002 	 5.360900 	 -0.136557 	 
39.500000 	 4.358500 	 -0.046038 	 
39.599998 	 2.465800 	 0.036642 	 
39.700001 	 4.958200 	 0.137403 	 
39.799999 	 6.371000 	 0.255825 	 
39.900002 	 4.537400 	 0.343713 	 
40.000000 	 3.426300 	 0.420759 	 
40.099998 	 5.014600 	 0.506851 	 
40.200001 	 3.123500 	 0.601066 	 
40.299999 	 4.298100 	 0.703209 	 
40.400002 	 2.412200 	 0.750193 	 
40.500000 	 2.349100 	 0.819665 	 
40.599998 	 2.845300 	 0.883633 	 
40.700001 	 1.477000 	 0.924942 	 
40.799999 	 2.668300 	 0.981342 	 
40.900002 	 -1.522100 	 1.005680 	 
41.000000 	 -2.053200 	 1.006060 	 
41.099998 	 -0.070222 	 1.025810 	 
41.200001 	 -2.246400 	 0.994546 	 
41.299999 	 -2.163100 	 0.962308 	 
41.400002 	 -1.677600 	 0.942930 	 
41.500000 	 -2.772800 	 0.917061 	 
41.599998 	 -3.516100 	 0.871719 	 
41.700001 	 -3.350800 	 0.821798 	 
41.799999 	 -5.098600 	 0.762887 	 
41.900002 	 -4.407900 	 0.686223 	 
42.000000 	 -3.330700 	 0.627056 	 
42.099998 	 -4.417200 	 0.565481 	 
42.200001 	 -2.201000 	 0.518146 	 
42.299999 	 -3.757800 	 0.430725 	 
42.400002 	 -3.252100 	 0.357377 	 
42.500000 	 -4.758000 	 0.251128 	 
42.599998 	 -6.140100 	 0.148015 	 
42.700001 	 -5.463700 	 0.044573 	 
42.799999 	 -3.110200 	 -0.014733 	 
42.900002 	 -5.414800 	 -0.121394 	 
43.000000 	 -3.266100 	 -0.186872 	 
43.099998 	 -3.246500 	 -0.258471 	 
43.200001 	 -4.514300 	 -0.356075 	 
43.299999 	 -2.179600 	 -0.441930 	 
43.400002 	 -3.958600 	 -0.525726 	 
43.500000 	 -2.138300 	 -0.590647 	 
43.599998 	 -2.749100 	 -0.671019 	 
43.700001 	 -1.116700 	 -0.721628 	 
43.799999 	 -1.025600 	 -0.765238 	 
43.900002 	 -1.887800 	 -0.813171 	 
44.000000 	 1.155200 	 -0.820971 	 
44.099998 	 1.680300 	 -0.830815 	 
44.200001 	 1.506300 	 -0.830734 	 
44.299999 	 1.233700 	 -0.832307 	 
44.400002 	 0.136830 	 -0.854344 	 
44.500000 	 1.605100 	 -0.832446 	 
44.599998 	 3.196200 	 -0.792810 	 
44.700001 	 3.416700 	 -0.755920 	 
44.799999 	 3.604900 	 -0.712046 	 
44.900002 	 4.119500 	 -0.656570 	 
45.000000 	 5.419500 	 -0.598788 	 
45.099998 	 5.455600 	 -0.509007 	 
45.200001 	 3.060100 	 -0.446084 	 
45.299999 	 4.843800 	 -0.357881 	 
45.400002 	 2.917700 	 -0.283195 	 
45.500000 	 6.998300 	 -0.168931 	 
45.599998 	 6.572800 	 -0.078933 	 
45.700001 	 6.206300 	 0.036215 	 
45.799999 	 5.146700 	 0.130726 	 
45.900002 	 5.431000 	 0.246438 	 
46.000000 	 4.152700 	 0.346234 	 
46.099998 	 5.278300 	 0.440040 	 
46.200001 	 3.616600 	 0.531632 	 
46.299999 	 2.098800 	 0.605088 	 
46.400002 	 4.218100 	 0.701291 	 
46.500000 	 4.539100 	 0.782047 	 
46.599998 	 3.073300 	 0.875053 	 
46.700001 	 -0.623910 	 0.908639 	 
46.799999 	 2.537900 	 0.979863 	 
46.900002 	 3.403800 	 1.044851 	 
47.000000 	 -1.448200 	 1.078828 	 
47.099998 	 1.686400 	 1.105910 	 
47.200001 	 0.706670 	 1.141002 	 
47.299999 	 -1.846800 	 1.121570 	 
47.400002 	 -1.980900 	 1.123217 	 
47.500000 	 -4.159000 	 1.101010 	 
47.599998 	 0.177950 	 1.104725 	 
47.700001 	 -3.879000 	 1.075916 	 
47.799999 	 -3.103800 	 1.036816 	 
47.900002 	 -3.874200 	 0.983676 	 
48.000000 	 -3.550600 	 0.929116 	 
48.099998 	 -4.070400 	 0.867906 	 
48.200001 	 -5.806000 	 0.786275 	 
48.299999 	 -4.623400 	 0.719336 	 
48.400002 	 -4.783800 	 0.645876 	 
48.500000 	 -5.284000 	 0.540945 	 
48.599998 	 -4.682700 	 0.476021 	 
48.700001 	 -5.743000 	 0.386325 	 
48.799999 	 -6.175400 	 0.276903 	 
48.900002 	 -5.236100 	 0.173448 	 
49.000000 	 -5.426100 	 0.076025 	 
49.099998 	 -5.895000 	 -0.035048 	 
49.200001 	 -3.661000 	 -0.118735 	 
49.299999 	 -4.440100 	 -0.222381 	 
49.400002 	 -3.314700 	 -0.309137 	 
49.500000 	 -3.814100 	 -0.390863 	 
49.599998 	 -2.666900 	 -0.442190 	 
49.700001 	 -2.050600 	 -0.512278 	 
49.799999 	 -2.188400 	 -0.597872 	 
49.900002 	 -3.015100 	 -0.673397 	 
50.000000 	 -1.614000 	 -0.723800 	 
50.099998 	 -1.843200 	 -0.792378 	 
50.200001 	 0.159280 	 -0.822020 	 
50.299999 	 -0.242080 	 -0.867422 	 
50.400002 	 -0.053134 	 -0.892075 	 
50.500000 	 1.749300 	 -0.898073 	 
50.599998 	 2.564600 	 -0.900880 	 
50.700001 	 0.939790 	 -0.906252 	 
50.799999 	 2.526100 	 -0.907674 	 
50.900002 	 3.494200 	 -0.857511 	 
51.000000 	 3.273900 	 -0.804240 	 
51.099998 	 5.560500 	 -0.747933 	 
51.200001 	 3.753200 	 -0.687937 	 
51.299999 	 4.900100 	 -0.617305 	 
51.400002 	 3.320900 	 -0.567320 	 
51.500000 	 4.022100 	 -0.499371 	 
51.599998 	 5.300500 	 -0.411205 	 
51.700001 	 5.609800 	 -0.321599 	 
51.799999 	 5.291000 	 -0.217703 	 
51.900002 	 7.161600 	 -0.102008 	 
52.000000 	 4.427400 	 -0.024427 	 
52.099998 	 4.261700 	 0.062362 	 
52.200001 	 5.706500 	 0.141437 	 
52.299999 	 3.651000 	 0.215525 	 
52.400002 	 6.442900 	 0.312475 	 
52.500000 	 3.380300 	 0.393858 	 
52.599998 	 3.305600 	 0.488315 	 
52.700001 	 4.376900 	 0.586721 	 
52.799999 	 2.068300 	 0.638506 	 
52.900002 	 3.365200 	 0.726306 	 
53.000000 	 2.771700 	 0.786684 	 
53.099998 	 0.436810 	 0.823517 	 
53.200001 	 1.862000 	 0.887280 	 
53.299999 	 0.876110 	 0.917837 	 
53.400002 	 -0.520490 	 0.952218 	 
53.500000 	 -1.094600 	 0.962655 	 
53.599998 	 -0.939620 	 0.980750 	 
53.700001 	 -1.200400 	 0.979913 	 
53.799999 	 -2.741000 	 0.962759 	 
53.900002 	 -2.050100 	 0.961136 	 
54.000000 	 -2.917100 	 0.920413 	 
54.099998 	 -4.033400 	 0.863276 	 
54.200001 	 -4.579800 	 0.802415 	 
54.299999 	 -4.457900 	 0.745499 	 
54.400002 	 -4.993100 	 0.694200 	 
54.500000 	 -3.367400 	 0.644475 	 
54.599998 	 -5.783900 	 0.554674 	 
54.700001 	 -4.675000 	 0.473757 	 
54.799999 	 -4.400600 	 0.393702 	 
54.900002 	 -5.953700 	 0.292970 	 
55.000000 	 -4.630100 	 0.192474 	 
55.099998 	 -5.445900 	 0.083459 	 
55.200001 	 -5.760100 	 -0.004743 	 
55.299999 	 -6.203500 	 -0.115216 	 
55.400002 	 -5.510700 	 -0.199500 	 
55.500000 	 -2.618300 	 -0.295666 	 
55.599998 	 -5.634200 	 -0.417736 	 
55.700001 	 -4.405100 	 -0.523850 	 
55.799999 	 -4.558200 	 -0.620899 	 
55.900002 	 -2.259300 	 -0.697802 	 
56.000000 	 -3.525800 	 -0.774587 	 
56.099998 	 -2.612500 	 -0.853495 	 
56.200001 	 -0.985540 	 -0.899516 	 
56.299999 	 -0.299350 	 -0.923498 	 
56.400002 	 -1.833400 	 -0.984013 	 
56.500000 	 -0.434990 	 -1.033754 	 
56.599998 	 0.634830 	 -1.058139 	 
56.700001 	 0.743020 	 -1.044469 	 
56.799999 	 3.112300 	 -1.038725 	 
56.900002 	 3.015700 	 -1.042606 	 
57.000000 	 3.513900 	 -0.992986 	 
57.099998 	 0.565100 	 -1.004198 	 
57.200001 	 2.679600 	 -0.984469 	 
57.299999 	 3.173500 	 -0.934266 	 
57.400002 	 2.674100 	 -0.887716 	 
57.500000 	 3.280600 	 -0.813320 	 
57.599998 	 5.065900 	 -0.764441 	 
57.700001 	 3.169400 	 -0.693957 	 
57.799999 	 5.917500 	 -0.603744 	 
57.900002 	 6.543400 	 -0.499568 	 
58.000000 	 4.977600 	 -0.414286 	 
58.099998 	 6.797000 	 -0.305612 	 
58.200001 	 6.590800 	 -0.181644 	 
58.299999 	 4.997500 	 -0.085435 	 
58.400002 	 4.404400 	 0.006447 	 
58.500000 	 5.494400 	 0.114231 	 
58.599998 	 3.769300 	 0.198751 	 
58.700001 	 4.004500 	 0.296226 	 
58.799999 	 5.086800 	 0.408848 	 
58.900002 	 2.542100 	 0.486630 	 
59.000000 	 2.486300 	 0.565754 	 
59.099998 	 3.660700 	 0.661311 	 
59.200001 	 0.516360 	 0.703085 	 
59.299999 	 2.832900 	 0.775815 	 
59.400002 	 1.335700 	 0.822319 	 
59.500000 	 0.797680 	 0.868437 	 
59.599998 	 0.296810 	 0.898074 	 
59.700001 	 -0.436420 	 0.914216 	 
59.799999 	 -0.603280 	 0.930067 	 
59.900002 	 -1.503700 	 0.945181 	 
60.000000 	 -2.312800 	 0.938193 	 
60.099998 	 -0.982290 	 0.946802 	 
60.200001 	 -2.443100 	 0.920778 	 
60.299999 	 -2.406300 	 0.899136 	 
60.400002 	 -2.693200 	 0.872735 	 
60.500000 	 -3.793500 	 0.817307 	 
60.599998 	 -4.305600 	 0.748605 	 
60.700001 	 -3.802500 	 0.701182 	 
60.799999 	 -4.781100 	 0.628110 	 
